dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
1_ALOI,477,IForest,0.03,3,uncertainty,True,0.42735395189003444
1_ALOI,500,IForest,0.03,4,uncertainty,True,0.5406185567010309
1_ALOI,500,IForest,0.03,0,uncertainty,False,0.5674226804123712
1_ALOI,500,IForest,0.03,1,uncertainty,False,0.5334707903780068
1_ALOI,500,IForest,0.03,2,uncertainty,False,0.4275601374570447
1_ALOI,497,IForest,0.03,3,uncertainty,False,0.4294158075601374
1_ALOI,499,IForest,0.03,4,uncertainty,False,0.5080412371134021
1_ALOI,500,IForest,0.03,0,anomalous,True,0.5404810996563574
1_ALOI,499,IForest,0.03,1,anomalous,True,0.5410996563573883
1_ALOI,500,IForest,0.03,2,anomalous,True,0.46735395189003437
1_ALOI,500,IForest,0.03,3,anomalous,True,0.4575257731958763
1_ALOI,497,IForest,0.03,4,anomalous,True,0.5046048109965635
1_ALOI,500,IForest,0.03,0,anomalous,False,0.523573883161512
1_ALOI,500,IForest,0.03,1,anomalous,False,0.5472164948453608
1_ALOI,500,IForest,0.03,2,anomalous,False,0.45670103092783504
1_ALOI,500,IForest,0.03,3,anomalous,False,0.42405498281786946
1_ALOI,498,IForest,0.03,4,anomalous,False,0.5090034364261168
1_ALOI,500,IForest,0.03,0,clusters,True,0.5623367697594502
1_ALOI,500,IForest,0.03,1,clusters,True,0.5410309278350516
1_ALOI,500,IForest,0.03,2,clusters,True,0.4287285223367697
1_ALOI,499,IForest,0.03,3,clusters,True,0.4291408934707904
1_ALOI,498,IForest,0.03,4,clusters,True,0.5040549828178695
1_ALOI,500,IForest,0.03,0,clusters,False,0.5551890034364262
1_ALOI,500,IForest,0.03,1,clusters,False,0.5328522336769759
1_ALOI,500,IForest,0.03,2,clusters,False,0.42859106529209623
1_ALOI,499,IForest,0.03,3,clusters,False,0.42006872852233673
1_ALOI,498,IForest,0.03,4,clusters,False,0.5254982817869416
1_ALOI,499,IForest,0.04,0,random,True,0.5389690721649485
1_ALOI,460,IForest,0.04,1,random,True,0.5360824742268041
1_ALOI,500,IForest,0.04,2,random,True,0.482680412371134
1_ALOI,500,IForest,0.04,3,random,True,0.42584192439862545
1_ALOI,500,IForest,0.04,4,random,True,0.5121649484536082
1_ALOI,499,IForest,0.04,0,random,False,0.5316838487972508
1_ALOI,499,IForest,0.04,1,random,False,0.5534020618556701
1_ALOI,500,IForest,0.04,2,random,False,0.453127147766323
1_ALOI,500,IForest,0.04,3,random,False,0.44728522336769766
1_ALOI,500,IForest,0.04,4,random,False,0.5362199312714776
1_ALOI,498,IForest,0.04,0,uncertainty,True,0.527766323024055
1_ALOI,354,IForest,0.04,1,uncertainty,True,0.5554639175257732
1_ALOI,500,IForest,0.04,2,uncertainty,True,0.40336769759450175
1_ALOI,499,IForest,0.04,3,uncertainty,True,0.4580068728522337
1_ALOI,196,IForest,0.04,4,uncertainty,True,0.5178006872852234
